"th" "maxdfreq" "meandfreq" "smean" "ssd" "ssem" "smedian" "smode" "sQ25" "sQ75" "sIQR" "scent" "sskewness" "skurtosis" "ssfm" "ssh"
"49" 0.933111141870007 2.1533203125 0.581396484375 6268.70765032253 5794.23830149103 123.393435428256 3751.70145190563 100.045372050817 1670.75771324864 10714.8593466425 9044.10163339383 6268.70765032253 5.54816927183101 59.1976876405019 0.463951879818662 0.905968051998977
"50" 0.983745306856036 0.172265625 0.0968994140625 6850.84605512056 6261.89452454183 133.352588807707 4792.17332123412 100.045372050817 590.267695099819 11965.4264972777 11375.1588021779 6850.84605512056 14.6682672256354 274.483976320664 0.527342717121523 0.895596786594422
"51" 0.946768712428628 1.6365234375 0.3122314453125 9523.55839094107 6495.32982439492 138.323800225036 10584.8003629764 110.049909255898 2140.97096188748 15276.9283121597 13135.9573502722 9523.55839094107 3.16990170521847 24.8268108665273 0.597212087108244 0.948339631168469
"52" 0.971262207641526 1.72265625 0.30146484375 5828.70655746511 6315.67256559871 134.497839812469 2651.20235934664 100.045372050817 270.122504537205 10884.9364791289 10614.8139745917 5828.70655746511 17.1564481485445 365.498481943962 0.501676143556818 0.872516218748391
"53" 0.970107378195142 0.0861328125 0.064599609375 7077.11834825215 6095.18902428487 129.802447562015 7033.18965517241 100.045372050817 320.145190562613 11795.3493647913 11475.2041742287 7077.11834825215 15.3656868929011 297.462434610511 0.550732356912208 0.893184188918477
"54" 0.974636294176486 0.861328125 0.2045654296875 6126.47426834248 5345.54981017253 113.83821669197 5192.35480943739 100.045372050817 1310.5943738657 9394.26043557169 8083.66606170599 6126.47426834248 9.12821582792499 139.915429227302 0.476813696035249 0.914241463487241
"55" 0.963017426042648 0.9474609375 0.2691650390625 7732.0773886483 5751.00589581332 122.472763067054 7253.28947368421 110.049909255898 2110.95735027223 12985.889292196 10874.9319419238 7732.0773886483 2.55032163263516 14.9026793460902 0.533384489640177 0.945078685223944
"56" 0.971001067394641 0.861328125 0.2045654296875 7972.26105905439 5945.61834263544 126.617207451452 8513.8611615245 110.049909255898 1570.71234119782 12435.6397459165 10864.9274047187 7972.26105905439 14.164695708442 264.072671439298 0.584699144802486 0.92965362071744
"57" 0.980370531656316 0.0861328125 0.0753662109375 9360.59258814684 6118.88943645327 130.307168825856 10524.7731397459 90.040834845735 3621.64246823956 14146.4156079855 10524.7731397459 9360.59258814684 18.020117879347 384.743530145564 0.541174024773329 0.911259326529619
"58" 0.956649919359592 0.4306640625 0.12919921875 4774.38387553967 5784.95634483169 123.195767942023 2050.93012704174 120.05444646098 430.195099818512 8834.00635208712 8403.8112522686 4774.38387553967 11.1859130078135 172.834758891567 0.415974493920733 0.85793745804617
"59" 0.958767968847352 0.0861328125 0.0538330078125 6026.76696471972 5746.27162702686 122.371942621051 3871.75589836661 90.040834845735 840.38112522686 11315.1315789474 10474.7504537205 6026.76696471972 7.4714492083003 88.7923241936853 0.472230080795409 0.902818014120275
"60" 0.977655763358779 3.1869140625 0.4844970703125 5850.78918993769 5438.19258760797 115.811126672637 4171.89201451906 110.049909255898 1450.65789473684 9244.19237749546 7793.53448275862 5850.78918993769 14.5453887019503 281.287954072246 0.525040877422791 0.897877701194071
"61" 0.982331146298629 0.172265625 0.1184326171875 6203.29823029986 5335.41564682395 113.622400709661 4602.08711433757 110.049909255898 2291.0390199637 9464.29219600726 7173.25317604356 6203.29823029986 10.783987409069 174.315433422642 0.54022211975974 0.916938577297061
"62" 0.984663475156846 0.172265625 0.0968994140625 6714.31401523065 6955.81218135938 148.130179773721 4131.87386569873 110.049909255898 140.063520871143 13075.9301270417 12935.8666061706 6714.31401523065 18.7567699216462 401.750121271045 0.531204275124809 0.842399294718701
"63" 0.938373864235455 19.8966796875 4.5327392578125 8430.57064062865 6783.77536414608 144.466503412562 6252.83575317604 1640.74410163339 1960.88929219601 14616.6288566243 12655.7395644283 8430.57064062865 3.97342091247028 26.8199177327972 0.57353462962268 0.935922913124481
"64" 0.873592078832122 19.8966796875 10.852734375 12464.6846328553 5803.10694210738 123.582300983362 13456.1025408348 19859.0063520871 8793.98820326679 17407.8947368421 8613.90653357532 12464.6846328553 1.54816798322718 6.0553410300722 0.610439508169566 0.953782764830207
"65" 0.891216991451575 19.8966796875 11.7248291015625 14085.7359110141 5965.15237867141 127.033202046227 16517.4909255898 19768.9655172414 9784.43738656987 19178.6978221416 9394.26043557169 14085.7359110141 3.28488781480734 15.6224437956099 0.494338907795806 0.922725109240685
"66" 0.963453035868205 5.0818359375 1.8626220703125 7390.05055518636 6029.52561600738 128.404087137798 5412.45462794918 2060.93466424682 2140.97096188748 12325.5898366606 10184.6188747731 7390.05055518636 3.54580941086551 21.9640023126113 0.563129330073912 0.931281354558203
"67" 0.934107085660865 19.7244140625 5.98623046875 10087.9151780776 7024.2395523479 149.587401231358 10564.7912885662 2050.93012704174 2931.32940108893 17197.7994555354 14266.4700544465 10087.9151780776 2.32482568573493 10.7429349589643 0.546851837225384 0.940321721182184
"68" 0.957310981600026 2.8423828125 0.90439453125 8543.42031656991 7335.62231896261 156.218572975857 5172.34573502722 100.045372050817 1890.85753176044 16287.386569873 14396.5290381125 8543.42031656991 9.84022038088507 174.732987407766 0.52029535874674 0.91506482919959
"69" 0.917403207572803 19.0353515625 2.45478515625 10663.4840992384 7073.67489012393 150.64017052429 11745.3266787659 100.045372050817 2981.35208711434 17808.0762250454 14826.724137931 10663.4840992384 2.9497274747663 16.9032997755411 0.636570204981101 0.950643188395156
"70" 0.896837046271089 19.8966796875 6.309228515625 10537.5723447382 6546.58458960574 139.415315836295 11375.1588021779 2080.94373865699 4391.99183303085 16547.5045372051 12155.5127041742 10537.5723447382 2.77678523098338 17.3212743810592 0.641871257958024 0.955249424009077
"71" 0.977327318303773 2.1533203125 1.8841552734375 8317.97825667119 6957.83801224036 148.173321636204 5352.42740471869 1900.86206896552 2000.90744101633 15116.8557168784 13115.9482758621 8317.97825667119 5.1645970540233 49.0183939404611 0.63412279422602 0.940875692321931
"72" 0.934263890422573 19.466015625 4.17744140625 9568.91640943286 7045.0012105084 150.029539126334 7693.4891107078 1910.8666061706 2251.02087114338 17297.8448275862 15046.8239564428 9568.91640943286 3.01356680326357 15.4425310663102 0.584505895569804 0.939967786368266
"73" 0.964980284988889 12.4892578125 3.9082763671875 10058.0005580558 6588.1793507562 140.301113107155 11014.9954627949 4141.87840290381 4041.83303085299 16337.4092558984 12295.5762250454 10058.0005580558 1.60809915354651 6.43711765823712 0.660386791284442 0.957469134665247
"74" 0.936651075033155 7.751953125 2.5301513671875 8065.51352544374 6406.69701384237 136.436286039966 6372.89019963702 350.158802177858 2631.19328493648 13436.0934664247 10804.9001814882 8065.51352544374 3.1598944435624 19.5591579367465 0.58066066733446 0.940553818563118
"75" 0.95346257382883 19.7244140625 5.8247314453125 10967.9788035067 6753.8541556952 143.829304783371 12795.8030852995 2631.19328493648 3951.79219600726 17197.7994555354 13246.0072595281 10967.9788035067 2.82356771719207 16.429353896381 0.610699082674438 0.945663821534607
"76" 0.919749967901262 2.1533203125 0.9366943359375 9358.79708041193 6755.0269626454 143.854280745896 8663.92921960073 2811.27495462795 2631.19328493648 15467.0145190563 12835.8212341198 9358.79708041193 2.16015047421386 9.27099844767654 0.661159650081793 0.953299601083983
"77" 0.932535554896827 19.9828125 8.247216796875 9632.42681808312 6854.98488350016 145.982973183237 8393.80671506352 2441.10707803993 2771.25680580762 16427.4500907441 13656.1932849365 9632.42681808312 2.83727003339385 14.7324185772688 0.649996704894741 0.95070962202547
"78" 0.860941984111238 19.810546875 9.08701171875 9365.58337017265 7052.05000510438 150.179649448963 7163.24863883848 19688.9292196007 2751.24773139746 16977.6996370236 14226.4519056261 9365.58337017265 2.27295386347469 10.3353746188651 0.585442954954399 0.944660242300528
"79" 0.900327290938208 4.5650390625 2.5301513671875 9147.82155255562 6691.50410385722 142.50150521851 6913.13520871143 3141.42468239564 3161.43375680581 16017.2640653358 12855.8303085299 9147.82155255562 2.04537523691099 9.42382796083069 0.579782770561276 0.948067857583216
"80" 0.959593814790637 3.0146484375 0.8074951171875 6900.35419353963 6678.73564136729 142.229589503314 3741.69691470054 290.131578947368 1450.65789473684 13105.943738657 11655.2858439201 6900.35419353963 3.02053025489108 13.8230075717594 0.576067021270199 0.930786846753053
"81" 0.971526651222622 2.583984375 1.378125 6969.92853866938 6445.98246041752 137.272904412047 4011.81941923775 2591.17513611615 1920.87114337568 12395.6215970962 10474.7504537205 6969.92853866938 3.63380044368938 21.6076359662647 0.602033010194865 0.935215780445581
"82" 0.858299510676581 7.6658203125 4.6188720703125 8257.52241728659 5627.44518478349 119.841428312664 7633.46188747731 7673.48003629764 2811.27495462795 12195.5308529946 9384.25589836661 8257.52241728659 2.24388370202886 9.14712634412636 0.621238253975712 0.946971092078966
"83" 0.954920381060131 5.9431640625 1.3458251953125 6727.25023796628 5728.79218300313 121.999702382518 4962.25045372051 170.077132486388 2150.97549909256 8773.97912885662 6623.00362976407 6727.25023796628 2.46706681686654 10.9176988960112 0.514739482788105 0.931100789545785
"84" 0.948438943456734 7.407421875 1.93798828125 6592.08854965148 5425.75931586402 115.546349141188 5432.46370235935 810.367513611615 2190.99364791289 9714.4056261343 7523.41197822142 6592.08854965148 2.61455911290828 11.0076865535121 0.525877240656309 0.929113677614074
"85" 0.86360926649907 2.8423828125 1.4534912109375 7727.61447942635 6149.31702534142 130.955151274859 5772.61796733212 2751.24773139746 2791.26588021779 12005.444646098 9214.17876588022 7727.61447942635 2.69191461224606 14.0176714809547 0.502242983509661 0.93330592513779
"86" 0.965164828016445 3.617578125 1.8626220703125 7561.09347607992 6016.96099659483 128.136512441437 5502.49546279492 2951.33847549909 2821.27949183303 11845.3720508167 9024.09255898367 7561.09347607992 3.18249358149492 19.1538330238924 0.577967596806683 0.941506333722158
"87" 0.957481690065149 2.6701171875 1.0012939453125 6532.45589096356 6559.76202568586 139.695941006241 3421.55172413793 880.399274047187 990.449183303085 12015.4491833031 11025 6532.45589096356 4.17421830317824 26.0674124192193 0.532556522406617 0.919754775759501
"88" 0.942949304046458 3.962109375 1.7334228515625 7440.42868977741 5732.40338219002 122.07660606692 6202.81306715064 3871.75589836661 3001.3611615245 11805.3539019964 8803.99274047187 7440.42868977741 3.03089378732082 16.5337989095085 0.583063971190424 0.940481271277592
"89" 0.966028720155521 2.6701171875 1.571923828125 6178.4171763207 6113.35208529411 130.189246029597 3041.37931034483 2371.07531760436 2120.96188747731 10054.5598911071 7933.59800362976 6178.4171763207 4.80240990378043 33.4760944027139 0.482701524653018 0.902113264028052
"90" 0.940026238801243 19.466015625 5.6093994140625 7036.03783229089 6166.34179056085 131.317708725637 4992.26406533575 880.399274047187 1810.82123411978 11905.3992740472 10094.5780399274 7036.03783229089 3.2522258608144 18.6377636063822 0.558204492359491 0.933356072694843
"91" 0.863115843203108 7.407421875 1.8626220703125 8480.24253092264 5714.05062926461 121.685767942011 7423.3666061706 7413.36206896552 3531.60163339383 13145.9618874773 9614.36025408349 8480.24253092264 1.51447936001446 6.32117731876539 0.629863702644152 0.958955938354377
"92" 0.893567064359597 18.5185546875 6.481494140625 9000.34467161335 6039.47745173013 128.616020291865 7963.61161524501 7263.29401088929 3831.73774954628 13406.0798548094 9574.34210526316 9000.34467161335 2.29393335640039 11.6493475782323 0.624200282955151 0.953803769767204
"93" 0.956707523136347 18.432421875 8.9470458984375 9914.03534741078 6002.12204151264 127.820503753067 8153.69782214156 7283.30308529946 4972.25499092559 15356.9646098004 10384.7096188748 9914.03534741078 2.370106197997 11.4045353476019 0.586211572037234 0.949867794323946
"94" 0.952377888335351 2.1533203125 0.796728515625 7772.01984590133 6489.14645778123 138.192119957627 6673.02631578947 100.045372050817 1840.83484573503 13125.9528130672 11285.1179673321 7772.01984590133 7.11784977254294 77.1755849213584 0.593874706643097 0.93164253131902
"95" 0.881792266719344 11.8001953125 2.648583984375 9361.53837019497 5575.2464506776 118.7298100479 9074.11524500907 11665.2903811252 4682.12341197822 13215.9936479129 8533.87023593466 9361.53837019497 1.55291821673239 5.84870792826259 0.577763206877405 0.956291610590104
"96" 0.982545887055413 0.0861328125 0.0861328125 8776.71306472937 6406.44595354167 136.430939488549 8163.70235934664 100.045372050817 2741.24319419238 14156.4201451906 11415.1769509982 8776.71306472937 19.228565495089 539.156176592926 0.694278576458585 0.949314589746079
"97" 0.967431120394495 18.0017578125 2.4009521484375 10400.7764241556 7069.81736629746 150.558021138568 10414.72323049 170.077132486388 3101.40653357532 17948.1397459165 14846.7332123412 10400.7764241556 7.61494098943543 126.623559930138 0.54940813983561 0.936296559144009
"98" 0.903090678787006 19.7244140625 4.9634033203125 11204.5461390474 5801.2230490588 123.542181812706 10364.7005444646 19748.9564428312 7503.40290381125 17527.9491833031 10024.5462794918 11204.5461390474 2.12600860264187 9.22946457985194 0.512301744198191 0.939850753783177
"99" 0.98506674174754 0.0861328125 0.0861328125 8455.56144050654 6729.13182481121 143.302820855572 7673.48003629764 90.040834845735 1890.85753176044 14106.3974591652 12215.5399274047 8455.56144050654 18.8641386538694 470.883746648742 0.57831940764592 0.921801250538031
"100" 0.937026323663775 19.466015625 2.5516845703125 6372.88578082073 6530.75855827206 139.078286485094 3231.46551724138 370.167876588022 660.29945553539 11645.2813067151 10984.9818511797 6372.88578082073 5.24511850088775 36.1103488482397 0.450786268114049 0.910110257067683
"101" 0.987520851433899 0.172265625 0.172265625 9518.64176955037 7304.56366195729 155.557151372489 10284.664246824 170.077132486388 1790.81215970962 17467.9219600726 15677.109800363 9518.64176955037 18.7064973865077 434.031183454454 0.500393711456107 0.91569900123511
"102" 0.984898149353075 0.0861328125 0.0538330078125 7455.7393133828 6479.35693088123 137.983643313665 5622.5499092559 90.040834845735 1230.55807622505 13175.9754990926 11945.4174228675 7455.7393133828 19.2816615726367 454.830376913881 0.479959191408598 0.898400208315037
"103" 0.986800818909739 0.172265625 0.107666015625 3603.43997388202 4944.98989736224 105.307938652873 2150.97549909256 90.040834845735 300.13611615245 3361.52450090744 3061.38838475499 3603.43997388202 16.6103220062622 364.573308783792 0.276646295074506 0.807339009082895
"104" 0.992419506963832 0.0861328125 0.0753662109375 5300.54756255921 7023.34140357943 149.568274358023 770.349364791289 90.040834845735 110.049909255898 11745.3266787659 11635.27676951 5300.54756255921 26.0085900958753 787.418453203705 0.372620440950909 0.766970442929128
"105" 0.994015770081273 0.0861328125 0.0538330078125 5839.68233268733 5664.33885960896 120.627111787422 4672.11887477314 90.040834845735 1420.6442831216 8303.76588021779 6883.12159709619 5839.68233268733 24.6183174980444 748.95261469968 0.453257396746401 0.873085752385558
"106" 0.986753204052214 0.2583984375 0.12919921875 4054.40666203038 6150.28015009753 130.975661869387 270.122504537205 90.040834845735 120.05444646098 5412.45462794918 5292.4001814882 4054.40666203038 21.378081715791 505.391546196409 0.329771674332773 0.709684179977553
"107" 0.9874541509093 0.172265625 0.107666015625 4233.68402364908 6521.08528893959 138.872285648979 190.086206896552 90.040834845735 100.045372050817 6372.89019963702 6272.84482758621 4233.68402364908 23.3582047252902 610.080215749736 0.318416076857267 0.687325676102338
"108" 0.974363017191163 2.239453125 0.8074951171875 6895.28041116256 6687.04311573796 142.406504526305 3501.58802177858 200.090744101633 1510.68511796733 12885.8439201452 11375.1588021779 6895.28041116256 3.86716219283122 25.3180413737982 0.589408945915349 0.93078137011271
