"filename" "start" "end" "event" "th" "maxdfreq" "meandfreq" "smean" "ssd" "ssem" "smedian" "smode" "sQ25" "sQ75" "sIQR" "scent" "sskewness" "skurtosis" "ssfm" "ssh" "sprec"
"91" "cathy_C_3.wav" 2.4 3.2 1 0.894452197358333 11.025 1.99752125459559 4640.41500591404 4338.02647386165 32.662010017885 4140.23470718295 150.00850388344 353.77005499178 7614.18164295028 7260.4115879585 4640.41500591404 7.53518215876811 74.6851682003823 0.277514673920892 0.889807165690994 1.25
"92" "cathy_C_3.wav" 3.2 4 1 0.984008621937039 3.0146484375 0.187465533088235 7501.57999307234 7461.8445057699 56.1819623434436 4150.23527410851 150.00850388344 950.053857928454 14748.3360734736 13798.2822155451 7501.57999307234 16.151013234048 499.62134984584 0.497928793678809 0.938396487143554 1.25
"93" "cathy_C_4.wav" 0 0.8 1 0.970693097327144 21.6193359375 2.10898724724265 7777.81334965076 5732.84107080583 43.1638934464406 7092.90209195533 150.00850388344 3343.93956573502 11303.1407676172 7959.20120188219 7777.81334965076 9.2022084240437 259.720494815819 0.618353622710679 0.95892908841066 1.25
"94" "cathy_C_4.wav" 0.8 1.6 1 0.985500424003981 13.0921875 0.402797564338235 8292.48513091764 6397.31406622874 48.1668651350383 7286.6630761381 150.00850388344 2727.65462894722 13313.2547196553 10585.6000907081 8292.48513091764 14.4741783466742 477.551197315457 0.641531999536374 0.963847595613992 1.25
"95" "cathy_C_4.wav" 1.6 2.4 1 0.984830539307072 1.9810546875 0.186198874080882 7843.02785634162 6662.76956897868 50.1655413400738 6195.35121038608 150.00850388344 1925.10913317081 13105.7429559499 11180.6338227791 7843.02785634162 13.4441126706344 406.362012412831 0.583340236537433 0.960525429369726 1.25
"96" "cathy_C_4.wav" 2.4 3.2 1 0.879738602977338 11.4556640625 1.57319048713235 8258.67923412471 3742.40676392443 28.1774507257649 8221.71608367821 8359.2238789047 6102.84596632462 10498.0951301094 4395.24916378479 8258.67923412471 2.09803651534135 8.29371028593671 0.339829117730295 0.933998728789465 1.25
"97" "cathy_C_4.wav" 3.2 4 1 0.978576583039289 13.6951171875 0.493997012867647 8737.64244867144 7283.2408144678 54.8372136219478 7339.16605249731 150.00850388344 1702.59651907705 15478.3774590396 13775.7809399626 8737.64244867144 17.9669512563698 637.16693163672 0.600899057270012 0.957767060674653 1.25
"98" "cathy_C_4.wav" 4 4.8 1 0.945884455477042 6.2015625 0.360997817095588 7926.17041270264 5929.12741426366 44.6417789676617 7844.19468223822 150.00850388344 2706.4034242304 12001.9303815409 9295.5269573105 7926.17041270264 9.13783946397232 130.634744141514 0.611831624097072 0.956399684959971 1.25
"99" "cathy_C_4.wav" 4.8 5.6 1 0.966363028837393 0.34453125 0.138065831801471 7859.86367560165 6141.52454233448 46.2409663323814 7082.90152502976 150.00850388344 2541.39406995861 12021.931515392 9480.53744543341 7859.86367560165 9.47843203402875 167.565829235431 0.588803167278341 0.95678399206983 1.25
"100" "cathy_C_6.wav" 0 0.8 1 0.963430235021537 6.1154296875 0.497796989889706 6132.47785766926 3848.32018228556 28.9748974800399 5594.06712398662 126.257157435229 3366.44084131753 8829.25052440614 5462.80968308861 6132.47785766926 1.82502293406181 6.81530302225684 0.300284208507808 0.932194104109938 1.25
"101" "cathy_C_6.wav" 0.8 1.6 1 0.901588962392905 7.23515625 1.34645852481618 7333.40650067411 3353.15812818892 25.2467072375806 7167.90634389705 7151.65542264301 6532.87034412382 8480.48075287715 1947.61040875333 7333.40650067411 3.72727188390337 17.9582452904119 0.248053343430871 0.89896074466447 1.25
"102" "cathy_C_7.wav" 0 0.8 1 0.958986622965296 21.188671875 1.85692210477941 7154.7429287802 5334.5719905414 40.1652329339263 6574.12268269176 343.769488066217 2663.90101479676 11506.9023187255 8843.00130392879 7154.7429287802 6.90962010505181 99.4504932938784 0.496410629666055 0.949504027704997 1.25
"103" "cathy_C_7.wav" 0.8 1.6 1 0.97456638554044 9.30234375 0.611796300551471 5119.94727535262 4749.04363951447 35.756653829527 4338.9959748285 227.512897556551 700.039684789387 7517.92618629174 6817.88650150235 5119.94727535262 7.17611084191428 79.7565056379653 0.400864888794605 0.919807433867712 1.25
"104" "cathy_C_7.wav" 1.6 2.4 1 0.974911118470362 7.407421875 0.395197610294118 5453.14174294095 4766.48584226868 35.8879802297979 4551.50802199671 147.508362152049 1495.08475537162 7480.42406032088 5985.33930494926 5453.14174294095 5.99930765996725 61.5568823092882 0.400289964397633 0.926476399915141 1.25
"105" "cathy_C_7.wav" 2.4 3.2 1 0.979598367851675 0.516796875 0.243198529411765 4611.7069029035 4777.13094578313 35.9681296894025 3487.69771528998 127.507228300924 555.031464368728 6780.38437553149 6225.35291116276 4611.7069029035 8.43185757434225 112.716503679784 0.34417528822021 0.908720457057181 1.25
"106" "cathy_C_7.wav" 3.2 4 1 0.951675945507375 8.1826171875 1.17165958180147 6148.61642148355 4245.71635879839 31.9669856972371 5479.06060434265 4407.74987244175 3031.42184931119 8112.95991836272 5081.53806905153 6148.61642148355 2.49737493537913 11.4193676250582 0.304525200960308 0.926718605399111 1.25
"107" "cathy_C_7.wav" 4 4.8 1 0.978599981011951 4.2205078125 0.378731043198529 5175.03176839031 4880.08980255813 36.7433308624883 4237.74023470718 141.258007823573 906.301377629117 7284.16293440671 6377.86155677759 5175.03176839031 7.48965565426305 88.97527480346 0.394614699090685 0.919664317412758 1.25
"108" "cathy_C_7.wav" 4.8 5.6 1 0.984085680926398 0.516796875 0.260931755514706 5600.24429376355 4925.06020504889 37.0819234795486 4816.52304552412 461.276149441578 1008.80718861613 7844.19468223822 6835.38749362209 5600.24429376355 6.54844948467376 70.2219858393081 0.466561116110975 0.927482720826749 1.25
"109" "cathy_C_8.wav" 0 0.8 1 0.963746182973074 19.0353515625 0.737195542279412 3342.69690933334 4916.89942736178 37.020479086764 1075.06094449799 488.777708486876 538.780543114689 3757.71302228017 3218.93247916549 3342.69690933334 7.60986761940983 95.6117606238329 0.265436691879453 0.862476903493271 1.25
"110" "cathy_C_8.wav" 0.8 1.6 1 0.975851581856258 6.718359375 0.547196691176471 4911.55045712274 4973.36501452194 37.4456216221089 3243.93389647939 100.005669255627 1953.86076308181 6039.09235217416 4085.23158909235 4911.55045712274 3.32238926586343 20.0212411360599 0.398297304749163 0.920466824613633 1.25
"111" "cathy_C_8.wav" 1.6 2.4 1 0.925191061824102 5.9431640625 0.927194393382353 4628.25741542723 3701.69501823593 27.8709225260097 3447.69544758773 1826.35353478088 1950.11055048472 6594.12381654289 4644.01326605817 4628.25741542723 2.53666620981291 11.6638433436988 0.256432942902971 0.917276830811984 1.25
"112" "cathy_C_8.wav" 2.4 3.2 1 0.941645390395714 2.0671875 0.472463809742647 5526.67207973306 5964.35810613015 44.9070390387133 2995.16979420602 98.7555983899314 1167.56618855944 7782.94120981915 6615.37502125971 5526.67207973306 3.98803542587141 26.5607248356794 0.43828212303486 0.92992783705616 1.25
"113" "cathy_C_8.wav" 3.2 4 1 0.97622307815073 5.16796875 0.472463809742647 5645.6876776122 6008.46966496986 45.2391652222228 3610.20466012812 303.767220363966 878.79981858382 8289.21991042576 7410.42009184194 5645.6876776122 4.6378982440649 33.8803735303215 0.425172708694085 0.930183744733553 1.25
"114" "cathy_C_8.wav" 4 4.8 1 0.975594929362585 3.0146484375 0.419264131433824 5750.87443005006 5839.23249831183 43.9649392427159 3912.7218096264 151.258574749135 1391.32887351891 8032.95538295822 6641.62650943931 5750.87443005006 4.63977668378907 37.8192116659667 0.475338534492341 0.934988121255364 1.25
"115" "cathy_C_8.wav" 4.8 5.6 1 0.97569931683848 3.7037109375 0.509196920955882 4306.83098088779 5156.64654980356 38.8255909186385 2227.62628266909 98.7555983899314 998.806621690572 5372.80458075855 4373.99795906797 4306.83098088779 4.12677326460466 27.8377263904717 0.34771501897121 0.906197099358827 1.25
"116" "cathy_C_8.wav" 5.6 6.4 0 0.976367114297274 10.68046875 0.639662798713235 5465.75853128577 5269.33880044744 39.6740770774128 3521.44962866376 190.010771585691 1238.82022790408 9195.52128805488 7956.7010601508 5465.75853128577 3.45314566044998 20.3582255261199 0.390367611252553 0.925901907593747 1.25
"117" "cathy_C_8.wav" 6.4 7.2 1 0.979964224942471 3.1869140625 0.443330652573529 5027.41603805544 5490.12625813003 41.3364371847343 2913.91518793582 143.758149554963 1100.06236181189 6845.38806054765 5745.32569873576 5027.41603805544 5.69392803111883 57.7531822048614 0.405477369293238 0.922535286009066 1.25
"118" "cathy_C_8.wav" 7.2 8 1 0.958722590688509 4.3927734375 0.727062270220588 4709.92891896371 4709.41875108847 35.4583088308218 3133.9276602982 1810.10261352684 1852.60502296049 5540.31407676172 3687.70905380124 4709.92891896371 4.71276098968064 35.9885219720526 0.356403570413193 0.9114555546324 1.25
"119" "cathy_C_8.wav" 8 8.8 0 0.90930506398326 10.2498046875 1.35532513786765 5638.25179086838 4582.74865261682 34.5045802055641 4581.5097227734 3022.67135325132 2126.37054254776 8316.72146947106 6190.35092692329 5638.25179086838 2.02754520499516 8.7335074749568 0.398819121492733 0.936428040471834 1.25
"120" "cathy_C_8.wav" 8.8 9.6 1 0.965052102435273 9.9052734375 1.04372702205882 5849.59628208798 4396.39971489352 33.1015157228058 5562.81535234424 192.510913317081 2651.4003061398 7677.93525710074 5026.53495096094 5849.59628208798 1.86603146452229 7.02148472467672 0.378125678903557 0.934799222551578 1.25
"121" "cathy_C_8.wav" 9.6 10.4 0 0.964955020817436 4.2205078125 0.539596737132353 4795.76001699733 4703.83253020909 35.4162488748893 3273.93559725608 2808.90923521742 1733.84829071943 6051.59306083111 4317.74477011168 4795.76001699733 2.54719597905156 9.92910651916706 0.372983760234043 0.918846986444743 1.25
"122" "cathy_C_8.wav" 10.4 11.2 0 0.946382372222904 7.062890625 0.519330193014706 5117.61956580982 6317.24204860702 47.5639842956817 2131.37082601054 100.005669255627 380.021543171382 7422.92080049889 7042.89925732751 5117.61956580982 9.15978611355699 110.030848603326 0.428453385486418 0.900604010971372 1.25
"123" "filou_A_1.wav" 0 0.8 1 0.984777479148906 18.3462890625 0.629529526654412 5916.51370560083 7089.7179142741 53.3801347076298 1112.56307046885 102.505810987017 113.756448778275 12339.4495152786 12225.6930665004 5916.51370560083 18.7037513530324 421.848811269707 0.328266835067925 0.822940269967584 1.25
"124" "filou_A_1.wav" 0.8 1.6 1 0.989584331521711 0.172265625 0.0924661075367647 5976.16496557678 6952.91859408856 52.350140816799 1815.10289698963 98.7555983899314 115.006519643971 12008.1807358694 11893.1742162254 5976.16496557678 21.8695792562592 604.754984491914 0.416090589225403 0.828770290904903 1.25
"125" "filou_A_1.wav" 1.6 2.4 1 0.984765184505362 0.172265625 0.0949994255514706 4844.38242403713 5941.60303685822 44.7357108310603 2121.37025908498 117.506661375361 285.016157378536 8890.50399682522 8605.48783944668 4844.38242403713 17.025999264255 384.153670655684 0.355772313415949 0.870138982156294 1.25
"126" "filou_A_1.wav" 2.4 3.2 1 0.987096623178517 0.2583984375 0.0924661075367647 6419.96070111263 7360.09966320183 55.4159017656094 953.80407052554 112.50637791258 113.756448778275 13377.0083338058 13263.2518850275 6419.96070111263 22.7123457861718 707.076310457823 0.268255321201647 0.821972238803356 1.25
"127" "filou_A_1.wav" 3.2 4 1 0.984692143475549 0.172265625 0.0823328354779412 6116.02650156642 7372.61788773561 55.5101543889146 298.766936901185 111.256307046885 111.256307046885 13198.2482000113 13086.9918929645 6116.02650156642 20.5666566748354 526.063442400399 0.354363663987225 0.803385571287318 1.25
"128" "filou_A_1.wav" 4 4.8 1 0.98551760237233 0.2583984375 0.0987994025735294 6119.37756749469 7396.77357658937 55.692028187077 270.015306990192 115.006519643971 113.756448778275 13238.2504677136 13124.4940189353 6119.37756749469 23.7282636431487 745.221312858101 0.400389314140678 0.798457124563401 1.25
"129" "filou_A_2.wav" 0 0.8 1 0.979976321501198 21.9638671875 0.685262522977941 5658.18797439983 6533.98007412683 49.1958552866586 2255.12784171438 98.7555983899314 121.256873972447 11140.6315550768 11019.3746811044 5658.18797439983 24.4684444474323 744.653059516058 0.628668312362893 0.850637159256868 1.25
"130" "filou_A_2.wav" 0.8 1.6 1 0.984152954111848 2.0671875 0.121599264705882 5383.0358844005 5956.83330071737 44.8503830290609 2105.11933783094 113.756448778275 370.020976245819 9671.7982878848 9301.77731163898 5383.0358844005 16.3020553377741 388.496738877924 0.444784782254755 0.897307216261756 1.25
"131" "filou_A_2.wav" 1.6 2.4 1 0.986329886907089 0.172265625 0.0962660845588235 5500.16764685016 6904.52142580187 51.9857472832552 351.269913260389 111.256307046885 112.50637791258 11364.3942400363 11251.8878621237 5500.16764685016 19.6647535660853 461.410543434374 0.33553475119441 0.811799948541757 1.25
"132" "filou_A_2.wav" 2.4 3.2 1 0.983632435251396 0.2583984375 0.100066061580882 6561.88853802978 7298.77076410029 54.9541422238201 1526.336527014 118.756732241057 122.506944838143 13337.0060661035 13214.4991212654 6561.88853802978 17.4452514003122 392.494072845293 0.387798603517843 0.833749170039052 1.25
"133" "filou_A_3.wav" 0 0.8 1 0.985247033421778 20.0689453125 0.690329159007353 5721.6271149261 6714.57213263932 50.5555748872249 2115.11990475651 100.005669255627 118.756732241057 11276.8892794376 11158.1325471966 5721.6271149261 23.4778640079322 750.224206436535 0.703057088574179 0.839786015355477 1.25
"134" "filou_A_3.wav" 0.8 1.6 1 0.984680991159758 0.2583984375 0.100066061580882 4616.38995869895 5774.28357479892 43.4759236953901 1526.336527014 100.005669255627 405.022960485288 8327.97210726232 7922.94914677703 4616.38995869895 14.267492459205 335.898563870311 0.381928096482921 0.88578706538565 1.25
"135" "filou_A_3.wav" 1.6 2.4 1 0.982536048265655 0.34453125 0.0987994025735294 5188.84758671827 6120.29387736656 46.0811157191942 2080.11792051704 100.005669255627 338.769204603436 9723.05119337831 9384.28198877487 5188.84758671827 16.4824882147718 373.445142186051 0.477139874573852 0.890908247850303 1.25
"136" "filou_A_3.wav" 2.4 3.2 1 0.985459228259929 0.172265625 0.0899327895220588 5658.86277013914 7118.45775816309 53.5965236749796 473.776858098532 98.7555983899314 110.006236181189 12244.4441294858 12134.4378933046 5658.86277013914 25.9192488795367 882.903604161679 0.481793970819926 0.807496729101762 1.25
"137" "filou_A_3.wav" 3.2 4 1 0.985565392713625 0.172265625 0.0949994255514706 5969.60086019251 7271.68197586856 54.7501844384243 416.273598276546 98.7555983899314 110.006236181189 12955.7344520664 12845.7282158853 5969.60086019251 22.7979427862526 638.868495758705 0.400641309237079 0.811316609969087 1.25
"138" "filou_A_4.wav" 0 0.8 1 0.984268637210164 21.877734375 0.710595703125 7065.12532687042 6789.80424793892 51.1220149766038 6271.60553319349 118.756732241057 135.007653495096 12591.9638301491 12456.956176654 7065.12532687042 25.2644967579559 784.67769495165 0.525097206280003 0.874923859510817 1.25
"139" "filou_A_4.wav" 0.8 1.6 1 0.983059349030372 1.550390625 0.116532628676471 5608.21831471238 6757.01834871687 50.8751623178457 1962.61125914167 116.256590509666 117.506661375361 11164.382901525 11046.8762401497 5608.21831471238 21.053544346658 548.213219633466 0.461313970805635 0.83633365563678 1.25
"140" "filou_A_4.wav" 1.6 2.4 1 0.986617792652168 0.172265625 0.0899327895220588 5906.07931056606 6940.0888758629 52.2535428850579 1647.59340098645 110.006236181189 111.256307046885 11755.6664209989 11644.410113952 5906.07931056606 26.0124794912929 854.2673827083 0.418667703797259 0.822006420088555 1.25
"141" "filou_A_4.wav" 2.4 3.2 1 0.986757435698679 0.172265625 0.0962660845588235 5892.14237589758 7276.77907749479 54.7885617017677 252.514314870457 98.7555983899314 111.256307046885 12683.2190033449 12571.962696298 5892.14237589758 23.4552210023922 677.93660279826 0.435357812330691 0.794639542172485 1.25
"142" "filou_A_5.wav" 0 0.8 1 0.9753896813408 20.4134765625 0.400264246323529 4992.42461280963 5638.11931694282 42.450711336505 2012.61409376949 98.7555983899314 666.287771415613 9681.79885481036 9015.51108339475 4992.42461280963 10.7098357192393 211.889892590058 0.415343583550676 0.905548125846363 1.25
"143" "filou_A_5.wav" 0.8 1.6 1 0.982309347235554 0.172265625 0.101332720588235 5285.17770789465 7045.57067979819 53.0477399139599 198.761267645558 93.7553149271501 107.506094449799 11604.4078462498 11496.9017518 5285.17770789465 22.3591883827221 594.121703966831 0.472678504537334 0.776386235834948 1.25
"144" "filou_A_5.wav" 1.6 2.4 1 0.985028301186723 0.172265625 0.0962660845588235 6417.11989575262 7303.57632684308 54.9903244231202 1923.85906230512 105.005952718408 122.506944838143 13360.7574125517 13238.2504677136 6417.11989575262 20.2941329069851 543.189842413552 0.494227576379023 0.841338966962026 1.25
"145" "filou_A_5.wav" 2.4 3.2 1 0.985826268284147 0.2583984375 0.0924661075367647 6529.57546835112 7190.9084725555 54.1420219501852 2057.61664493452 98.7555983899314 116.256590509666 12938.2334599467 12821.976869437 6529.57546835112 22.9803277802116 676.206685150273 0.696482619268855 0.829256926273687 1.25
"146" "filou_B_1.wav" 0 0.8 1 0.983100989952908 21.70546875 0.725795611213235 7594.16631670516 7125.78809526923 53.6517154875325 6880.39004478712 97.5055275242361 150.00850388344 13757.0298769772 13607.0213730937 7594.16631670516 19.2535196586351 471.805536004161 0.505330482442001 0.87725626196603 1.25
"147" "filou_B_1.wav" 0.8 1.6 1 0.985729542084388 0.172265625 0.0924661075367647 7265.12635489555 6675.56344258624 50.2618693893505 6674.12835194739 86.2548897329781 168.75956686887 12506.9590112818 12338.1994444129 7265.12635489555 16.7730728306209 347.641723309653 0.439786404959685 0.892102968286486 1.25
"148" "filou_B_1.wav" 1.6 2.4 1 0.983469060183842 0.2583984375 0.101332720588235 7285.77788493812 7529.1432365039 56.6886701357241 3305.18736889846 98.7555983899314 135.007653495096 14578.326435739 14443.3187822439 7285.77788493812 20.2991351338978 540.528623311719 0.370209379697394 0.850075459755684 1.25
"149" "filou_B_1.wav" 2.4 3.2 1 0.966721985690269 11.886328125 0.417997472426471 10462.3427518165 5454.45958810209 41.0678945327297 11420.6474289926 98.7555983899314 7520.42632802313 14012.044333579 6491.61800555587 10462.3427518165 5.78752441526482 90.357137840983 0.5758282024481 0.955817704597149 1.25
"150" "filou_B_1.wav" 3.2 4 1 0.987070675887166 0.2583984375 0.0924661075367647 8206.80167529996 7500.19756422655 56.4707314385784 9071.76427235104 100.005669255627 168.75956686887 15369.6212937241 15200.8617268553 8206.80167529996 17.140278835849 374.834712763482 0.508721340747916 0.881265782492651 1.25
"151" "filou_B_1.wav" 4 4.8 1 0.98630391339833 0.2583984375 0.0911994485294118 7513.98456686561 7598.70787959689 57.212438509035 4530.25681727989 98.7555983899314 127.507228300924 15018.3513804637 14890.8441521628 7513.98456686561 22.1901838595611 727.428531155505 0.500950749027856 0.850866818551172 1.25
"152" "filou_B_1.wav" 4.8 5.6 1 0.98485106923844 0.172265625 0.0886661305147059 7352.94145029966 7554.54068996209 56.8798934683336 3873.96961278984 97.5055275242361 136.257724360791 14592.0772152616 14455.8194909008 7352.94145029966 18.0848534822994 431.024722476199 0.454594996005289 0.845953925172162 1.25
"153" "filou_B_2.wav" 0 0.8 1 0.983122066657453 21.877734375 0.710595703125 6401.87874849066 7186.44150050407 54.1083890789308 1518.83610181983 98.7555983899314 115.006519643971 12800.7256647202 12685.7191450763 6401.87874849066 27.3946661121292 1100.21610581397 0.336484362014007 0.825919004340443 1.25
"154" "filou_B_2.wav" 0.8 1.6 1 0.983246236240162 2.1533203125 0.122865923713235 9046.37669168079 6374.7594375333 47.9970460910931 10130.574295595 98.7555983899314 2226.37621180339 13584.5200975112 11358.1438857078 9046.37669168079 21.3263807227763 686.522736317807 0.597764130274756 0.935901420963264 1.25
"155" "filou_B_2.wav" 1.6 2.4 1 0.983881634045388 0.2583984375 0.101332720588235 6114.35454329587 6774.26675335788 51.0050295670595 2115.11990475651 93.7553149271501 121.256873972447 11658.1608934747 11536.9040195022 6114.35454329587 21.4777413159009 604.16030489567 0.450986596615132 0.845663160412257 1.25
"156" "filou_B_2.wav" 2.4 3.2 1 0.986295920741036 0.2583984375 0.0987994025735294 6898.36217439752 6757.18263380535 50.8763992584771 5747.82584046715 98.7555983899314 161.259141674698 12340.6995861443 12179.4404444696 6898.36217439752 18.9935835413867 457.73573023354 0.579246288867259 0.889078187983988 1.25
"157" "filou_B_2.wav" 3.2 4 1 0.985611015678373 0.172265625 0.103866038602941 5907.66085633913 7210.57280927764 54.2900793138005 250.014173139067 98.7555983899314 108.756165315494 12514.459436476 12405.7032711605 5907.66085633913 25.4649637025224 920.027264562049 0.391715760765344 0.796858688303315 1.25
"158" "filou_B_3.wav" 0 0.8 1 0.978128966470136 19.8966796875 0.420530790441176 5903.07057243255 6341.47355008343 47.7464289047083 2397.63592040365 98.7555983899314 200.011338511253 11150.6321220024 10950.6207834911 5903.07057243255 21.6090352588425 614.62779306846 0.38868576770539 0.885718972862164 1.25
"159" "filou_B_3.wav" 0.8 1.6 1 0.976874439254286 1.6365234375 0.146932444852941 7170.3646345705 6737.57984560288 50.7288053079779 4551.50802199671 113.756448778275 731.29145643177 13130.7443732638 12399.452916832 7170.3646345705 22.262437094572 680.741104758079 0.512485764576138 0.917649464801122 1.25
"160" "filou_B_3.wav" 1.6 2.4 1 0.984056509172995 0.172265625 0.0797995174632353 6159.85846311732 7255.50227419585 54.6283637023581 628.785645444753 98.7555983899314 108.756165315494 12796.9754521231 12688.2192868076 6159.85846311732 22.7940533098904 705.938225053022 0.360225694856421 0.817819934687009 1.25
"161" "filou_B_3.wav" 2.4 3.2 1 0.988401897469957 0.172265625 0.0899327895220588 5325.56521913929 6793.15661449631 51.1472557239208 761.293157208458 98.7555983899314 113.756448778275 11006.8739724474 10893.1175236691 5325.56521913929 26.5074399736111 924.769029510474 0.398063416817874 0.820375452409771 1.25
"162" "filou_B_4.wav" 0 0.8 1 0.981370758612522 21.3609375 0.412930836397059 6955.8147092278 6487.33375962604 48.8446443383847 7096.65230455241 101.255740121322 137.507795226487 12033.1821531833 11895.6743579568 6955.8147092278 27.3142841048672 950.136011528121 0.411887165509915 0.867052313460726 1.25
"163" "filou_B_4.wav" 0.8 1.6 1 0.986504095505325 12.3169921875 0.263465073529412 8171.95620100991 6092.40416269195 45.8711275723753 8692.99280004535 113.756448778275 676.288338341176 12644.4668065083 11968.1784681671 8171.95620100991 17.9366618856212 405.979653155619 0.48518715531972 0.913542358321463 1.25
"164" "filou_B_4.wav" 1.6 2.4 1 0.979509112923918 4.134375 0.174798943014706 7851.30928654641 5873.18010942473 44.2205387004265 8030.45524122683 97.5055275242361 1986.36260558989 12625.7157435229 10639.353137933 7851.30928654641 10.440142996507 190.024719720811 0.562865152670753 0.953087953334656 1.25
"165" "filou_B_4.wav" 2.4 3.2 1 0.982925441343929 0.2583984375 0.100066061580882 8367.86968398303 6312.66967695964 47.5295578463614 9071.76427235104 98.7555983899314 300.01700776688 13154.495719712 12854.4787119451 8367.86968398303 24.5148970145077 827.281108160451 0.502719984844212 0.905868895720858 1.25
"166" "filou_B_4.wav" 3.2 4 1 0.985095090912638 0.172265625 0.0861328125 7989.71846662085 6624.52808530735 49.8776123174415 8726.74471341913 98.7555983899314 183.760417257214 13191.9978456829 13008.2374284256 7989.71846662085 23.8755096696196 786.708981066228 0.624505144824698 0.891476502211757 1.25
"167" "filou_B_4.wav" 4 4.8 1 0.988884751963867 0.172265625 0.0861328125 5839.9703124488 7365.33160173296 55.4552942473627 233.763251885027 100.005669255627 106.256023584103 12911.9819717671 12805.725948183 5839.9703124488 23.072230806794 699.398959686923 0.328652675244423 0.789628821217517 1.25
"168" "filou_B_6.wav" 0 0.8 1 0.976830362566031 2.0671875 0.110199333639706 4857.2594897226 5470.46869117785 41.1884307922911 2168.8729519814 103.755881852713 722.540960371903 8929.25619366177 8206.71523328987 4857.2594897226 10.2388365898223 186.846628733587 0.444829147751736 0.900260449790817 1.25
"169" "filou_B_6.wav" 0.8 1.6 1 0.98718405367859 0.2583984375 0.0937327665441176 5975.94064140341 7332.99545991339 55.2118279166673 282.516015647145 103.755881852713 110.006236181189 12930.7330347525 12820.7267985713 5975.94064140341 20.6710647940754 525.988822126408 0.38216801937384 0.80217718411512 1.25
"170" "filou_B_6.wav" 1.6 2.4 1 0.987423918585548 0.172265625 0.100066061580882 5955.88983142879 7413.69384269775 55.8194248049785 233.763251885027 98.7555983899314 112.50637791258 13244.5008220421 13131.9944441295 5955.88983142879 18.5521488088755 421.64702276604 0.583904017406043 0.791958246888151 1.25
"171" "filou_B_6.wav" 2.4 3.2 1 0.986430579868611 0.172265625 0.0949994255514706 5952.3582766595 7465.99435403 56.2132075159341 232.513181019332 110.006236181189 108.756165315494 13458.262940076 13349.5067747605 5952.3582766595 22.245251414361 639.218961901873 0.218927511389589 0.78867569549632 1.25
"172" "filou_C_1.wav" 0 0.8 1 0.98084467897265 20.4134765625 0.702995749080882 7319.08487121125 7679.07240754961 57.8175217266894 2827.66029820285 145.008220420659 135.007653495096 14969.5986167016 14834.5909632065 7319.08487121125 21.7087393433709 583.318872557291 0.472556652177018 0.832663195055159 1.25
"173" "filou_C_1.wav" 0.8 1.6 1 0.985022849439741 0.172265625 0.0899327895220588 6993.97069275769 6795.11580535376 51.1620069274458 5601.56754918079 32.5018425080787 148.758433017745 12995.7367197687 12846.9782867509 6993.97069275769 21.2032582704256 598.738244299208 0.533711217539441 0.874918071257304 1.25
"174" "filou_C_1.wav" 1.6 2.4 1 0.986506760267164 0.172265625 0.0962660845588235 7552.25883102403 7589.18744917484 57.1407569746567 5024.03480922955 32.5018425080787 140.007936957877 14979.5991836272 14839.5912466693 7552.25883102403 20.1007207009188 506.399323447727 0.506875636118834 0.85430277820273 1.25
"175" "filou_C_1.wav" 2.4 3.2 1 0.98598430855674 0.172265625 0.0924661075367647 6972.35011157739 6814.48569817772 51.3078473544865 4960.28119507909 106.256023584103 185.010488122909 12791.9751686604 12606.9646805374 6972.35011157739 19.7732633621207 474.586025387644 0.562841352049605 0.896194952239968 1.25
"176" "filou_C_1.wav" 3.2 4 1 0.986836724256807 0.172265625 0.0848661534926471 7170.14997408835 7614.6138246538 57.3321980678858 2651.4003061398 32.5018425080787 131.25744089801 14629.5793412325 14498.3219003345 7170.14997408835 20.5282434821844 524.359544960795 0.641176572607677 0.837057795480221 1.25
"177" "filou_C_1.wav" 4 4.8 1 0.98613823780685 0.172265625 0.102599379595588 7575.07667151599 7552.32233135483 56.8631909305575 5184.04388003855 102.505810987017 140.007936957877 14797.0888372357 14657.0809002778 7575.07667151599 19.7260751626137 478.480979045456 0.521230953635303 0.857979962864732 1.25
"178" "filou_C_1.wav" 4.8 5.6 1 0.983340113603722 0.2583984375 0.0975327435661765 7003.91859934162 7646.40901126889 57.5715914210614 2041.36572368048 32.5018425080787 122.506944838143 14660.8311128749 14538.3241680367 7003.91859934162 20.7513080735431 521.844455385903 0.569866252169811 0.827935050356006 1.25
"179" "filou_C_2.wav" 0 0.8 1 0.983748658391534 21.877734375 0.705529067095588 7602.49001378608 7515.32514127109 56.5846304836746 5742.82555700436 32.5018425080787 140.007936957877 14797.0888372357 14657.0809002778 7602.49001378608 21.3207692005135 565.262828726741 0.541699345326296 0.854998181461244 1.25
"180" "filou_C_2.wav" 0.8 1.6 1 0.986640590583684 0.2583984375 0.0772661994485294 7666.0761848372 7316.21094876328 55.0854534294129 7034.14876126764 33.751913373774 127.507228300924 14537.074097171 14409.5668688701 7666.0761848372 22.9902353295755 704.436235427791 0.579037242624352 0.869602352883011 1.25
"181" "filou_C_2.wav" 1.6 2.4 1 0.977773512319976 0.2583984375 0.105132697610294 8118.12871544768 6380.48397298526 48.040147449604 7887.94716253756 145.008220420659 1710.09694427122 12723.2212710471 11013.1243267759 8118.12871544768 18.3268131944314 494.33455811436 0.601400942051255 0.936921320851916 1.25
